Origin Time (epoch ms),ComCat Event ID,Magnitude,Latitude,Longitude,Depth (km)
1589152727190,ci38488562,1.48,33.0155,-116.02317,7.41
1589152669710,ci37271964,1.18,32.997665,-116.00667,12.63
1589152546250,ci38488546,1.24,33.013832,-116.01833,8.22
1589152069510,ci38488530,1.68,33.010834,-116.023,7.53
1589152062890,ci38488522,0.94,33.022667,-116.0055,8.51
1589151929860,ci38488506,1.86,33.017334,-116.016335,7.69
1589151458010,ci38488498,1.55,33.022167,-116.01667,5.62
1589151374070,ci37445477,0.58,33.014,-116.039,2.7
1589151339510,ci38488490,1.26,33.012833,-116.019,8.2
1589151319670,ci37445469,0.84,33.02183,-116.009834,9.06
1589151183110,ci38488482,1.36,33.01433,-116.0175,5.88
1589151134340,ci38488474,1.7,33.015,-116.01833,7.38
1589151109130,ci38488466,1.43,33.012333,-116.021164,2.9
1589151089110,ci37445421,1.19,33.011833,-116.021164,2.61
1589150733790,ci38488458,1.79,33.018333,-116.01783,6.25
1589150666130,ci38488450,1.43,33.01967,-116.00767,7.38
1589150655640,ci37445461,1.02,33.015167,-116.0185,2.55
1589150084710,ci38488426,1.72,33.014,-116.01667,7.32
1589149584440,ci38488418,1.35,33.003666,-116.02517,8.19
1589149535790,ci37445453,1.55,33.020832,-116.01217,10.2
1589149513050,ci38488410,2.29,33.014668,-116.02133,7.06
1589149488070,ci38488402,1.32,33.012,-116.014336,7.59
1589149081160,ci38488386,1.45,33.0145,-116.02067,4.61
1589148992190,ci38488378,2.13,33.011833,-116.02317,7.63
1589148972900,ci37445445,1.38,33.008835,-116.01466,9.35
1589148874480,ci37445437,1.18,33.015667,-116.0135,10.39
1589148853270,ci38488370,1.51,33.0215,-116.007164,7.48
1589148823680,ci38488362,1.8,33.017334,-116.01566,7.32
