Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
5.4,0.00685,0.0,0.0,0.0,0.0,0.0027,0.00102,0.00152
5.5,0.00545,0.0,0.0,0.0,0.0,0.00236,0.00102,0.00129
5.6,0.00426,0.0,0.0,0.0,0.0,0.00202,0.00102,0.00108
5.7,0.00324,0.0,0.0,0.0,0.0,0.00172,0.00102,9.2E-4
5.8,0.0026,0.0,0.0,0.0,0.0,0.00149,0.00102,7.9E-4
5.9,0.00203,0.0,0.0,0.0,0.0,0.00129,0.00102,7.2E-4
6.0,0.00176,0.0,0.0,0.0,0.0,0.0012,0.00102,6.7E-4
6.1,0.00149,0.0,0.0,0.0,0.0,0.00113,0.00102,6.3E-4
6.2,0.00137,0.0,0.0,0.0,0.0,0.00108,0.00102,6.1E-4
6.3,0.0013,0.0,0.0,0.0,0.0,0.00105,0.001,6.0E-4
6.4,0.00108,0.0,0.0,0.0,0.0,9.4E-4,9.3E-4,5.8E-4
6.5,8.8E-4,0.0,0.0,0.0,0.0,7.7E-4,7.7E-4,4.7E-4
6.6,6.3E-4,0.0,0.0,0.0,0.0,5.7E-4,5.7E-4,3.4E-4
6.7,4.4E-4,0.0,0.0,0.0,0.0,4.1E-4,4.1E-4,2.7E-4
6.8,3.2E-4,0.0,0.0,0.0,0.0,3.1E-4,3.1E-4,1.7E-4
6.9,2.8E-4,0.0,0.0,0.0,0.0,2.7E-4,2.7E-4,1.7E-4
7.0,2.7E-4,0.0,0.0,0.0,0.0,2.6E-4,2.6E-4,1.7E-4
7.1,2.4E-4,0.0,0.0,0.0,0.0,2.3E-4,2.3E-4,1.5E-4
7.2,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,1.1E-4
7.3,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,1.8E-4,1.0E-4
7.4,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,1.8E-4,1.0E-4
7.5,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,1.8E-4,1.0E-4
7.6,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,1.0E-4
7.7,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,8.0E-5
7.8,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,6.0E-5
7.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
8.0,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
