Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
4.9,0.00354,0.0,0.0,0.0,0.0,0.00151,7.0E-5,9.4E-4
5.0,0.00282,0.0,0.0,0.0,0.0,0.00125,7.0E-5,7.4E-4
5.1,0.00214,0.0,0.0,0.0,0.0,9.7E-4,7.0E-5,6.0E-4
5.2,0.00172,0.0,0.0,0.0,0.0,7.6E-4,7.0E-5,4.6E-4
5.3,0.00135,0.0,0.0,0.0,0.0,6.4E-4,7.0E-5,3.8E-4
5.4,0.00106,0.0,0.0,0.0,0.0,5.0E-4,7.0E-5,2.8E-4
5.5,7.9E-4,0.0,0.0,0.0,0.0,4.1E-4,7.0E-5,2.3E-4
5.6,5.6E-4,0.0,0.0,0.0,0.0,2.8E-4,7.0E-5,1.5E-4
5.7,3.9E-4,0.0,0.0,0.0,0.0,2.1E-4,7.0E-5,1.0E-4
5.8,3.4E-4,0.0,0.0,0.0,0.0,1.7E-4,7.0E-5,9.0E-5
5.9,2.3E-4,0.0,0.0,0.0,0.0,1.3E-4,7.0E-5,7.0E-5
6.0,2.0E-4,0.0,0.0,0.0,0.0,1.2E-4,7.0E-5,7.0E-5
6.1,1.7E-4,0.0,0.0,0.0,0.0,1.1E-4,7.0E-5,7.0E-5
6.2,1.5E-4,0.0,0.0,0.0,0.0,1.1E-4,7.0E-5,7.0E-5
6.3,1.2E-4,0.0,0.0,0.0,0.0,9.0E-5,7.0E-5,5.0E-5
6.4,9.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,2.0E-5
6.5,8.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
6.6,6.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
6.7,5.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
6.8,4.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
6.9,4.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
7.0,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.2,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
