Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
4.8,0.09928,0.0,1.0,0.0,0.0,0.06309,2.2E-4,0.04436
4.9,0.07888,0.0,1.0,0.0,0.0,0.05175,2.2E-4,0.03536
5.0,0.06225,0.0,1.0,0.0,0.0,0.04203,2.2E-4,0.02791
5.1,0.04919,0.0,1.0,0.0,0.0,0.03417,2.2E-4,0.02217
5.2,0.03858,0.0,1.0,0.0,0.0,0.02748,2.2E-4,0.01715
5.3,0.03012,0.0,0.0,0.0,0.0,0.02172,2.2E-4,0.01355
5.4,0.02365,0.0,0.0,0.0,0.0,0.01739,2.2E-4,0.01055
5.5,0.01846,0.0,0.0,0.0,0.0,0.01395,2.2E-4,0.00831
5.6,0.01398,0.0,0.0,0.0,0.0,0.01091,2.2E-4,0.00636
5.7,0.01094,0.0,0.0,0.0,0.0,0.00864,2.2E-4,0.00494
5.8,0.00824,0.0,0.0,0.0,0.0,0.00664,2.2E-4,0.00375
5.9,0.00606,0.0,0.0,0.0,0.0,0.00501,2.2E-4,0.0027
6.0,0.00452,0.0,0.0,0.0,0.0,0.0038,2.2E-4,0.00193
6.1,0.00345,0.0,0.0,0.0,0.0,0.00302,2.1E-4,0.00153
6.2,0.00279,0.0,0.0,0.0,0.0,0.00248,2.0E-4,0.00124
6.3,0.00216,0.0,0.0,0.0,0.0,0.00195,2.0E-4,9.2E-4
6.4,0.00148,0.0,0.0,0.0,0.0,0.00136,2.0E-4,6.5E-4
6.5,0.00111,0.0,0.0,0.0,0.0,0.00104,1.9E-4,4.7E-4
6.6,8.5E-4,0.0,0.0,0.0,0.0,8.0E-4,1.6E-4,3.8E-4
6.7,6.6E-4,0.0,0.0,0.0,0.0,6.4E-4,1.6E-4,3.0E-4
6.8,4.4E-4,0.0,0.0,0.0,0.0,4.3E-4,1.6E-4,1.8E-4
6.9,3.1E-4,0.0,0.0,0.0,0.0,3.0E-4,1.4E-4,1.3E-4
7.0,2.1E-4,0.0,0.0,0.0,0.0,2.0E-4,1.1E-4,8.0E-5
7.1,1.8E-4,0.0,0.0,0.0,0.0,1.7E-4,1.0E-4,7.0E-5
7.2,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.0E-4,7.0E-5
7.3,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,9.0E-5,6.0E-5
7.4,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,7.0E-5,4.0E-5
7.5,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,2.0E-5
7.6,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.7,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.8,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
7.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
8.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
