Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
6.5,7.2E-4,0.0,0.0,0.0,0.0,7.0E-4,1.4E-4,3.3E-4
6.6,5.8E-4,0.0,0.0,0.0,0.0,5.7E-4,1.2E-4,2.8E-4
6.7,4.6E-4,0.0,0.0,0.0,0.0,4.6E-4,1.2E-4,2.3E-4
6.8,3.1E-4,0.0,0.0,0.0,0.0,3.1E-4,1.2E-4,1.4E-4
6.9,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,1.0E-4,1.0E-4
7.0,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,9.0E-5,6.0E-5
7.1,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,8.0E-5,6.0E-5
7.2,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,8.0E-5,6.0E-5
7.3,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,7.0E-5,5.0E-5
7.4,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,3.0E-5
7.5,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,3.0E-5,1.0E-5
7.6,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,1.0E-5
7.7,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,1.0E-5
7.8,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.9,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
