Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
5.2,0.01051,0.0,0.0,0.0,0.0,0.00824,3.7E-4,0.00657
5.3,0.00847,0.0,0.0,0.0,0.0,0.00664,3.7E-4,0.00522
5.4,0.00644,0.0,0.0,0.0,0.0,0.00509,3.7E-4,0.00393
5.5,0.00494,0.0,0.0,0.0,0.0,0.0039,3.7E-4,0.00299
5.6,0.00377,0.0,0.0,0.0,0.0,0.00299,3.7E-4,0.00228
5.7,0.00287,0.0,0.0,0.0,0.0,0.00227,3.7E-4,0.00168
5.8,0.00215,0.0,0.0,0.0,0.0,0.00169,3.7E-4,0.00124
5.9,0.00154,0.0,0.0,0.0,0.0,0.00122,3.4E-4,9.0E-4
6.0,0.00118,0.0,0.0,0.0,0.0,9.4E-4,3.4E-4,6.8E-4
6.1,8.3E-4,0.0,0.0,0.0,0.0,6.4E-4,2.5E-4,4.4E-4
6.2,6.9E-4,0.0,0.0,0.0,0.0,5.3E-4,2.4E-4,3.6E-4
6.3,5.6E-4,0.0,0.0,0.0,0.0,4.3E-4,2.4E-4,2.9E-4
6.4,3.6E-4,0.0,0.0,0.0,0.0,2.9E-4,1.9E-4,2.1E-4
6.5,3.2E-4,0.0,0.0,0.0,0.0,2.6E-4,1.9E-4,1.8E-4
6.6,2.5E-4,0.0,0.0,0.0,0.0,2.1E-4,1.7E-4,1.6E-4
6.7,2.3E-4,0.0,0.0,0.0,0.0,2.0E-4,1.7E-4,1.5E-4
6.8,2.1E-4,0.0,0.0,0.0,0.0,1.8E-4,1.7E-4,1.4E-4
6.9,1.5E-4,0.0,0.0,0.0,0.0,1.3E-4,1.3E-4,1.0E-4
7.0,1.4E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,9.0E-5
7.1,1.3E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,8.0E-5
7.2,1.1E-4,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,6.0E-5
7.3,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,6.0E-5
7.4,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,4.0E-5
7.5,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,3.0E-5
7.6,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
